2024-06-30 23:21:23,774 [INFO   ] No DB found at data_collection_analysis_tutorial.db, creating a new DB!
2024-07-01 01:35:30,569 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:35:30,747 [INFO   ] fit maxfun is 28
2024-07-01 01:35:39,202 [INFO   ] Fitting done, took 8.632566928863525
2024-07-01 01:35:39,202 [INFO   ] Starting gen...
2024-07-01 01:35:39,561 [INFO   ] Gen done, time=0.3582170009613037
2024-07-01 01:35:39,595 [INFO   ] Received msg [tell]
2024-07-01 01:35:39,677 [INFO   ] Received msg [ask]
2024-07-01 01:35:39,693 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:35:39,864 [INFO   ] fit maxfun is 31
2024-07-01 01:35:48,662 [INFO   ] Fitting done, took 8.968993186950684
2024-07-01 01:35:48,663 [INFO   ] Starting gen...
2024-07-01 01:35:48,983 [INFO   ] Gen done, time=0.3197629451751709
2024-07-01 01:35:49,009 [INFO   ] Received msg [tell]
2024-07-01 01:35:49,063 [INFO   ] Received msg [ask]
2024-07-01 01:35:49,079 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:35:49,279 [INFO   ] fit maxfun is 26
2024-07-01 01:35:56,311 [INFO   ] Fitting done, took 7.232124090194702
2024-07-01 01:35:56,312 [INFO   ] Starting gen...
2024-07-01 01:35:56,783 [INFO   ] Gen done, time=0.47014284133911133
2024-07-01 01:35:56,826 [INFO   ] Received msg [tell]
2024-07-01 01:35:56,870 [INFO   ] Received msg [ask]
2024-07-01 01:35:56,872 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:35:57,045 [INFO   ] fit maxfun is 29
2024-07-01 01:36:05,452 [INFO   ] Fitting done, took 8.580030918121338
2024-07-01 01:36:05,453 [INFO   ] Starting gen...
2024-07-01 01:36:05,958 [INFO   ] Gen done, time=0.5047926902770996
2024-07-01 01:36:06,008 [INFO   ] Received msg [tell]
2024-07-01 01:36:06,058 [INFO   ] Received msg [ask]
2024-07-01 01:36:06,059 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:36:06,274 [INFO   ] fit maxfun is 23
2024-07-01 01:36:12,937 [INFO   ] Fitting done, took 6.878665208816528
2024-07-01 01:36:12,938 [INFO   ] Starting gen...
2024-07-01 01:36:13,249 [INFO   ] Gen done, time=0.3104441165924072
2024-07-01 01:36:13,280 [INFO   ] Received msg [tell]
2024-07-01 01:36:13,340 [INFO   ] Received msg [ask]
2024-07-01 01:36:13,381 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:36:13,551 [INFO   ] fit maxfun is 37
2024-07-01 01:36:23,519 [INFO   ] Fitting done, took 10.137863159179688
2024-07-01 01:36:23,521 [INFO   ] Starting gen...
2024-07-01 01:36:24,026 [INFO   ] Gen done, time=0.5039191246032715
2024-07-01 01:36:24,063 [INFO   ] Received msg [tell]
2024-07-01 01:36:24,107 [INFO   ] Received msg [ask]
2024-07-01 01:36:24,116 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:36:24,347 [INFO   ] fit maxfun is 21
2024-07-01 01:36:30,584 [INFO   ] Fitting done, took 6.467957019805908
2024-07-01 01:36:30,585 [INFO   ] Starting gen...
2024-07-01 01:36:31,089 [INFO   ] Gen done, time=0.5033023357391357
2024-07-01 01:36:31,102 [INFO   ] Received msg [tell]
2024-07-01 01:36:31,157 [INFO   ] Received msg [ask]
2024-07-01 01:36:31,186 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:36:31,378 [INFO   ] fit maxfun is 26
2024-07-01 01:36:38,767 [INFO   ] Fitting done, took 7.58104681968689
2024-07-01 01:36:38,768 [INFO   ] Starting gen...
2024-07-01 01:36:39,055 [INFO   ] Gen done, time=0.28681015968322754
2024-07-01 01:36:39,230 [INFO   ] Received msg [tell]
2024-07-01 01:36:39,256 [INFO   ] Received msg [ask]
2024-07-01 01:36:39,262 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:36:39,493 [INFO   ] fit maxfun is 22
2024-07-01 01:36:46,208 [INFO   ] Fitting done, took 6.9461212158203125
2024-07-01 01:36:46,209 [INFO   ] Starting gen...
2024-07-01 01:36:46,697 [INFO   ] Gen done, time=0.48645687103271484
2024-07-01 01:36:46,751 [INFO   ] Received msg [tell]
2024-07-01 01:36:46,822 [INFO   ] Received msg [ask]
2024-07-01 01:36:46,829 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:36:47,096 [INFO   ] fit maxfun is 18
2024-07-01 01:36:52,483 [INFO   ] Fitting done, took 5.6545021533966064
2024-07-01 01:36:52,484 [INFO   ] Starting gen...
2024-07-01 01:36:52,858 [INFO   ] Gen done, time=0.37366700172424316
2024-07-01 01:36:52,921 [INFO   ] Received msg [tell]
2024-07-01 01:36:52,953 [INFO   ] Received msg [ask]
2024-07-01 01:36:52,957 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:36:53,173 [INFO   ] fit maxfun is 23
2024-07-01 01:36:59,827 [INFO   ] Fitting done, took 6.869690179824829
2024-07-01 01:36:59,830 [INFO   ] Starting gen...
2024-07-01 01:37:00,300 [INFO   ] Gen done, time=0.46915197372436523
2024-07-01 01:37:00,381 [INFO   ] Received msg [tell]
2024-07-01 01:37:00,443 [INFO   ] Received msg [ask]
2024-07-01 01:37:00,446 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:37:00,645 [INFO   ] fit maxfun is 26
2024-07-01 01:37:08,421 [INFO   ] Fitting done, took 7.975831985473633
2024-07-01 01:37:08,422 [INFO   ] Starting gen...
2024-07-01 01:37:08,853 [INFO   ] Gen done, time=0.43044090270996094
2024-07-01 01:37:08,882 [INFO   ] Received msg [tell]
2024-07-01 01:37:08,943 [INFO   ] Received msg [ask]
2024-07-01 01:37:08,977 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:37:09,204 [INFO   ] fit maxfun is 22
2024-07-01 01:37:15,356 [INFO   ] Fitting done, took 6.3795387744903564
2024-07-01 01:37:15,357 [INFO   ] Starting gen...
2024-07-01 01:37:15,809 [INFO   ] Gen done, time=0.45151782035827637
2024-07-01 01:37:15,842 [INFO   ] Received msg [tell]
2024-07-01 01:37:15,873 [INFO   ] Received msg [ask]
2024-07-01 01:37:15,874 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:37:16,127 [INFO   ] fit maxfun is 20
2024-07-01 01:37:21,756 [INFO   ] Fitting done, took 5.881656169891357
2024-07-01 01:37:21,756 [INFO   ] Starting gen...
2024-07-01 01:37:22,296 [INFO   ] Gen done, time=0.5389478206634521
2024-07-01 01:37:22,332 [INFO   ] Received msg [tell]
2024-07-01 01:37:22,409 [INFO   ] Received msg [ask]
2024-07-01 01:37:22,428 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:37:22,609 [INFO   ] fit maxfun is 28
2024-07-01 01:37:30,924 [INFO   ] Fitting done, took 8.495343923568726
2024-07-01 01:37:30,925 [INFO   ] Starting gen...
2024-07-01 01:37:31,406 [INFO   ] Gen done, time=0.48021888732910156
2024-07-01 01:37:31,435 [INFO   ] Received msg [tell]
2024-07-01 01:37:31,500 [INFO   ] Received msg [ask]
2024-07-01 01:37:31,502 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:37:31,709 [INFO   ] fit maxfun is 24
2024-07-01 01:37:38,958 [INFO   ] Fitting done, took 7.455634832382202
2024-07-01 01:37:38,958 [INFO   ] Starting gen...
2024-07-01 01:37:39,376 [INFO   ] Gen done, time=0.4168400764465332
2024-07-01 01:37:39,393 [INFO   ] Received msg [tell]
2024-07-01 01:37:39,418 [INFO   ] Received msg [ask]
2024-07-01 01:37:39,420 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:37:39,683 [INFO   ] fit maxfun is 19
2024-07-01 01:37:44,785 [INFO   ] Fitting done, took 5.364623069763184
2024-07-01 01:37:44,785 [INFO   ] Starting gen...
2024-07-01 01:37:45,249 [INFO   ] Gen done, time=0.4629356861114502
2024-07-01 01:37:45,264 [INFO   ] Received msg [tell]
2024-07-01 01:37:45,319 [INFO   ] Received msg [ask]
2024-07-01 01:37:45,373 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:37:45,587 [INFO   ] fit maxfun is 24
2024-07-01 01:37:52,286 [INFO   ] Fitting done, took 6.9131388664245605
2024-07-01 01:37:52,287 [INFO   ] Starting gen...
2024-07-01 01:37:52,688 [INFO   ] Gen done, time=0.40059590339660645
2024-07-01 01:37:52,704 [INFO   ] Received msg [tell]
2024-07-01 01:37:52,779 [INFO   ] Received msg [ask]
2024-07-01 01:37:52,783 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:37:52,980 [INFO   ] fit maxfun is 25
2024-07-01 01:38:00,174 [INFO   ] Fitting done, took 7.391024827957153
2024-07-01 01:38:00,176 [INFO   ] Starting gen...
2024-07-01 01:38:00,753 [INFO   ] Gen done, time=0.5770130157470703
2024-07-01 01:38:00,804 [INFO   ] Received msg [tell]
2024-07-01 01:38:00,837 [INFO   ] Received msg [ask]
2024-07-01 01:38:00,844 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:38:01,106 [INFO   ] fit maxfun is 19
2024-07-01 01:38:06,707 [INFO   ] Fitting done, took 5.863194942474365
2024-07-01 01:38:06,708 [INFO   ] Starting gen...
2024-07-01 01:38:07,326 [INFO   ] Gen done, time=0.6178948879241943
2024-07-01 01:38:07,430 [INFO   ] Received msg [tell]
2024-07-01 01:38:07,451 [INFO   ] Received msg [ask]
2024-07-01 01:38:07,453 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:38:07,670 [INFO   ] fit maxfun is 24
2024-07-01 01:38:14,760 [INFO   ] Fitting done, took 7.3072190284729
2024-07-01 01:38:14,761 [INFO   ] Starting gen...
2024-07-01 01:38:15,171 [INFO   ] Gen done, time=0.40868401527404785
2024-07-01 01:38:15,233 [INFO   ] Received msg [tell]
2024-07-01 01:38:15,351 [INFO   ] Received msg [ask]
2024-07-01 01:38:15,405 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:38:15,504 [INFO   ] fit maxfun is 133
2024-07-01 01:38:29,904 [INFO   ] Fitting done, took 14.499062061309814
2024-07-01 01:38:29,926 [INFO   ] Starting gen...
2024-07-01 01:38:30,393 [INFO   ] Gen done, time=0.46567511558532715
2024-07-01 01:38:30,492 [INFO   ] Received msg [tell]
2024-07-01 01:38:30,554 [INFO   ] Received msg [ask]
2024-07-01 01:38:30,558 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:38:30,834 [INFO   ] fit maxfun is 19
2024-07-01 01:38:36,160 [INFO   ] Fitting done, took 5.60272479057312
2024-07-01 01:38:36,161 [INFO   ] Starting gen...
2024-07-01 01:38:36,767 [INFO   ] Gen done, time=0.6060528755187988
2024-07-01 01:38:36,810 [INFO   ] Received msg [tell]
2024-07-01 01:38:36,858 [INFO   ] Received msg [ask]
2024-07-01 01:38:36,860 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:38:37,084 [INFO   ] fit maxfun is 22
2024-07-01 01:38:43,453 [INFO   ] Fitting done, took 6.592702865600586
2024-07-01 01:38:43,455 [INFO   ] Starting gen...
2024-07-01 01:38:43,890 [INFO   ] Gen done, time=0.43398594856262207
2024-07-01 01:38:43,936 [INFO   ] Received msg [tell]
2024-07-01 01:38:43,990 [INFO   ] Received msg [ask]
2024-07-01 01:38:43,993 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:38:44,208 [INFO   ] fit maxfun is 24
2024-07-01 01:38:51,179 [INFO   ] Fitting done, took 7.18654990196228
2024-07-01 01:38:51,180 [INFO   ] Starting gen...
2024-07-01 01:38:51,702 [INFO   ] Gen done, time=0.521151065826416
2024-07-01 01:38:51,740 [INFO   ] Received msg [tell]
2024-07-01 01:38:51,774 [INFO   ] Received msg [ask]
2024-07-01 01:38:51,775 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:38:52,008 [INFO   ] fit maxfun is 21
2024-07-01 01:38:58,173 [INFO   ] Fitting done, took 6.397719144821167
2024-07-01 01:38:58,174 [INFO   ] Starting gen...
2024-07-01 01:38:58,554 [INFO   ] Gen done, time=0.3801088333129883
2024-07-01 01:38:58,600 [INFO   ] Received msg [tell]
2024-07-01 01:38:58,661 [INFO   ] Received msg [ask]
2024-07-01 01:38:58,727 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:38:58,868 [INFO   ] fit maxfun is 54
2024-07-01 01:39:09,111 [INFO   ] Fitting done, took 10.383965015411377
2024-07-01 01:39:09,112 [INFO   ] Starting gen...
2024-07-01 01:39:09,460 [INFO   ] Gen done, time=0.3471410274505615
2024-07-01 01:39:09,501 [INFO   ] Received msg [tell]
2024-07-01 01:39:09,555 [INFO   ] Received msg [ask]
2024-07-01 01:39:09,557 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:39:09,800 [INFO   ] fit maxfun is 20
2024-07-01 01:39:16,101 [INFO   ] Fitting done, took 6.543941974639893
2024-07-01 01:39:16,102 [INFO   ] Starting gen...
2024-07-01 01:39:16,707 [INFO   ] Gen done, time=0.603670597076416
2024-07-01 01:39:16,807 [INFO   ] Received msg [tell]
2024-07-01 01:39:16,842 [INFO   ] Received msg [ask]
2024-07-01 01:39:16,845 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:39:17,073 [INFO   ] fit maxfun is 22
2024-07-01 01:39:23,642 [INFO   ] Fitting done, took 6.796166896820068
2024-07-01 01:39:23,643 [INFO   ] Starting gen...
2024-07-01 01:39:24,233 [INFO   ] Gen done, time=0.5899269580841064
2024-07-01 01:39:24,264 [INFO   ] Received msg [tell]
2024-07-01 01:39:24,283 [INFO   ] Received msg [ask]
2024-07-01 01:39:24,299 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:39:24,541 [INFO   ] fit maxfun is 23
2024-07-01 01:39:31,073 [INFO   ] Fitting done, took 6.773837089538574
2024-07-01 01:39:31,076 [INFO   ] Starting gen...
2024-07-01 01:39:31,554 [INFO   ] Gen done, time=0.4775068759918213
2024-07-01 01:39:31,655 [INFO   ] Received msg [tell]
2024-07-01 01:39:31,684 [INFO   ] Received msg [ask]
2024-07-01 01:39:31,686 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:39:31,922 [INFO   ] fit maxfun is 21
2024-07-01 01:39:37,804 [INFO   ] Fitting done, took 6.11788010597229
2024-07-01 01:39:37,805 [INFO   ] Starting gen...
2024-07-01 01:39:38,346 [INFO   ] Gen done, time=0.5400879383087158
2024-07-01 01:39:38,375 [INFO   ] Received msg [tell]
2024-07-01 01:39:38,427 [INFO   ] Received msg [ask]
2024-07-01 01:39:38,449 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:39:38,663 [INFO   ] fit maxfun is 32
2024-07-01 01:39:47,616 [INFO   ] Fitting done, took 9.167248010635376
2024-07-01 01:39:47,617 [INFO   ] Starting gen...
2024-07-01 01:39:48,103 [INFO   ] Gen done, time=0.4857044219970703
2024-07-01 01:39:48,132 [INFO   ] Received msg [tell]
2024-07-01 01:39:48,213 [INFO   ] Received msg [ask]
2024-07-01 01:39:48,242 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:39:48,406 [INFO   ] fit maxfun is 35
2024-07-01 01:39:57,676 [INFO   ] Fitting done, took 9.43389892578125
2024-07-01 01:39:57,677 [INFO   ] Starting gen...
2024-07-01 01:39:58,125 [INFO   ] Gen done, time=0.44743895530700684
2024-07-01 01:39:58,172 [INFO   ] Received msg [tell]
2024-07-01 01:39:58,260 [INFO   ] Received msg [ask]
2024-07-01 01:39:58,287 [INFO   ] Starting fitting (no warm start)...
2024-07-01 01:39:58,445 [INFO   ] fit maxfun is 56
2024-07-01 01:40:12,736 [INFO   ] Fitting done, took 14.449589014053345
2024-07-01 01:40:12,737 [INFO   ] Starting gen...
2024-07-01 01:40:13,585 [INFO   ] Gen done, time=0.8469419479370117
2024-07-01 01:40:13,726 [INFO   ] Received msg [tell]
2024-07-01 01:40:13,764 [INFO   ] Received msg [ask]
2024-07-01 01:40:13,766 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:40:13,951 [INFO   ] fit maxfun is 27
2024-07-01 01:40:21,627 [INFO   ] Fitting done, took 7.860692977905273
2024-07-01 01:40:21,627 [INFO   ] Starting gen...
2024-07-01 01:40:22,023 [INFO   ] Gen done, time=0.39531588554382324
2024-07-01 01:40:22,055 [INFO   ] Received msg [tell]
2024-07-01 01:40:22,099 [INFO   ] Received msg [ask]
2024-07-01 01:40:22,113 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:40:22,328 [INFO   ] fit maxfun is 24
2024-07-01 01:40:28,671 [INFO   ] Fitting done, took 6.557732105255127
2024-07-01 01:40:28,678 [INFO   ] Starting gen...
2024-07-01 01:40:29,240 [INFO   ] Gen done, time=0.5603761672973633
2024-07-01 01:40:29,337 [INFO   ] Received msg [tell]
2024-07-01 01:40:29,438 [INFO   ] Received msg [ask]
2024-07-01 01:40:29,440 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:40:29,572 [INFO   ] fit maxfun is 38
2024-07-01 01:40:40,264 [INFO   ] Fitting done, took 10.823393821716309
2024-07-01 01:40:40,264 [INFO   ] Starting gen...
2024-07-01 01:40:40,838 [INFO   ] Gen done, time=0.5731403827667236
2024-07-01 01:40:40,868 [INFO   ] Received msg [tell]
2024-07-01 01:40:40,976 [INFO   ] Received msg [ask]
2024-07-01 01:40:41,062 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:40:41,152 [INFO   ] fit maxfun is 61
2024-07-01 01:40:58,911 [INFO   ] Fitting done, took 17.848212957382202
2024-07-01 01:40:58,912 [INFO   ] Starting gen...
2024-07-01 01:40:59,376 [INFO   ] Gen done, time=0.46351099014282227
2024-07-01 01:40:59,472 [INFO   ] Received msg [tell]
2024-07-01 01:40:59,517 [INFO   ] Received msg [ask]
2024-07-01 01:40:59,519 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:40:59,744 [INFO   ] fit maxfun is 22
2024-07-01 01:41:06,042 [INFO   ] Fitting done, took 6.522687911987305
2024-07-01 01:41:06,043 [INFO   ] Starting gen...
2024-07-01 01:41:06,609 [INFO   ] Gen done, time=0.5657641887664795
2024-07-01 01:41:06,636 [INFO   ] Received msg [tell]
2024-07-01 01:41:06,659 [INFO   ] Received msg [ask]
2024-07-01 01:41:06,661 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:41:06,910 [INFO   ] fit maxfun is 20
2024-07-01 01:41:12,802 [INFO   ] Fitting done, took 6.140129089355469
2024-07-01 01:41:12,802 [INFO   ] Starting gen...
2024-07-01 01:41:13,164 [INFO   ] Gen done, time=0.36071228981018066
2024-07-01 01:41:13,204 [INFO   ] Received msg [tell]
2024-07-01 01:41:13,288 [INFO   ] Received msg [ask]
2024-07-01 01:41:13,290 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:41:13,475 [INFO   ] fit maxfun is 28
2024-07-01 01:41:21,170 [INFO   ] Fitting done, took 7.880192041397095
2024-07-01 01:41:21,190 [INFO   ] Starting gen...
2024-07-01 01:41:21,817 [INFO   ] Gen done, time=0.5950629711151123
2024-07-01 01:41:21,880 [INFO   ] Received msg [tell]
2024-07-01 01:41:21,921 [INFO   ] Received msg [ask]
2024-07-01 01:41:21,927 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:41:22,143 [INFO   ] fit maxfun is 23
2024-07-01 01:41:28,925 [INFO   ] Fitting done, took 6.997971057891846
2024-07-01 01:41:28,926 [INFO   ] Starting gen...
2024-07-01 01:41:29,538 [INFO   ] Gen done, time=0.6118860244750977
2024-07-01 01:41:29,579 [INFO   ] Received msg [tell]
2024-07-01 01:41:29,632 [INFO   ] Received msg [ask]
2024-07-01 01:41:29,636 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:41:29,853 [INFO   ] fit maxfun is 23
2024-07-01 01:41:37,001 [INFO   ] Fitting done, took 7.36526894569397
2024-07-01 01:41:37,002 [INFO   ] Starting gen...
2024-07-01 01:41:37,415 [INFO   ] Gen done, time=0.41305088996887207
2024-07-01 01:41:37,456 [INFO   ] Received msg [tell]
2024-07-01 01:41:37,479 [INFO   ] Received msg [ask]
2024-07-01 01:41:37,480 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:41:37,728 [INFO   ] fit maxfun is 20
2024-07-01 01:41:43,674 [INFO   ] Fitting done, took 6.193481922149658
2024-07-01 01:41:43,689 [INFO   ] Starting gen...
2024-07-01 01:41:44,155 [INFO   ] Gen done, time=0.46605896949768066
2024-07-01 01:41:44,186 [INFO   ] Received msg [tell]
2024-07-01 01:41:44,229 [INFO   ] Received msg [ask]
2024-07-01 01:41:44,232 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:41:44,513 [INFO   ] fit maxfun is 18
2024-07-01 01:41:49,611 [INFO   ] Fitting done, took 5.379287004470825
2024-07-01 01:41:49,612 [INFO   ] Starting gen...
2024-07-01 01:41:50,037 [INFO   ] Gen done, time=0.42496585845947266
2024-07-01 01:41:50,162 [INFO   ] Received msg [tell]
2024-07-01 01:41:50,205 [INFO   ] Received msg [ask]
2024-07-01 01:41:50,211 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:41:50,413 [INFO   ] fit maxfun is 25
2024-07-01 01:41:58,051 [INFO   ] Fitting done, took 7.839974880218506
2024-07-01 01:41:58,052 [INFO   ] Starting gen...
2024-07-01 01:41:58,559 [INFO   ] Gen done, time=0.5069930553436279
2024-07-01 01:41:58,646 [INFO   ] Received msg [tell]
2024-07-01 01:41:58,667 [INFO   ] Received msg [ask]
2024-07-01 01:41:58,672 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:41:58,898 [INFO   ] fit maxfun is 23
2024-07-01 01:42:05,793 [INFO   ] Fitting done, took 7.120666742324829
2024-07-01 01:42:05,794 [INFO   ] Starting gen...
2024-07-01 01:42:06,390 [INFO   ] Gen done, time=0.5962700843811035
2024-07-01 01:42:06,430 [INFO   ] Received msg [tell]
2024-07-01 01:42:06,526 [INFO   ] Received msg [ask]
2024-07-01 01:42:06,528 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:42:06,705 [INFO   ] fit maxfun is 28
2024-07-01 01:42:12,956 [INFO   ] Fitting done, took 6.4275429248809814
2024-07-01 01:42:12,956 [INFO   ] Starting gen...
2024-07-01 01:42:13,319 [INFO   ] Gen done, time=0.3624379634857178
2024-07-01 01:42:13,471 [INFO   ] Received msg [tell]
2024-07-01 01:42:13,515 [INFO   ] Received msg [ask]
2024-07-01 01:42:13,520 [INFO   ] Starting fitting (warm start)...
2024-07-01 01:42:13,781 [INFO   ] fit maxfun is 22
2024-07-01 01:42:20,451 [INFO   ] Fitting done, took 6.931202173233032
2024-07-01 01:42:20,452 [INFO   ] Starting gen...
2024-07-01 01:42:20,942 [INFO   ] Gen done, time=0.48918700218200684
2024-07-01 01:42:21,004 [INFO   ] Received msg [tell]
2024-07-01 01:42:21,037 [INFO   ] Received msg [ask]
2024-07-01 01:42:21,041 [INFO   ] Starting fitting (warm start)...
